,total_docks,year,month,weekday,max_temperature_f_x,mean_temperature_f_x,min_temperature_f_x,max_dew_point_f_x,mean_dew_point_f_x,min_dew_point_f_x,max_humidity_x,mean_humidity_x,min_humidity_x,max_sea_level_pressure_inches_x,mean_sea_level_pressure_inches_x,min_sea_level_pressure_inches_x,max_visibility_miles_x,mean_visibility_miles_x,min_visibility_miles_x,max_wind_Speed_mph_x,mean_wind_speed_mph_x,max_gust_speed_mph_x,precipitation_inches_x,cloud_cover_x,wind_dir_degrees_x,Fog_x,Fog-Rain_x,Normal_x,Rain_x,Rain-Thunderstorm_x,weekend,max_temperature_f_y,mean_temperature_f_y,min_temperature_f_y,max_dew_point_f_y,mean_dew_point_f_y,min_dew_point_f_y,max_humidity_y,mean_humidity_y,min_humidity_y,max_sea_level_pressure_inches_y,mean_sea_level_pressure_inches_y,min_sea_level_pressure_inches_y,max_visibility_miles_y,mean_visibility_miles_y,min_visibility_miles_y,max_wind_Speed_mph_y,mean_wind_speed_mph_y,max_gust_speed_mph_y,precipitation_inches_y,cloud_cover_y,wind_dir_degrees_y,Fog_y,Fog-Rain_y,Normal_y,Rain_y,Rain-Thunderstorm_y,max_temperature_f,mean_temperature_f,min_temperature_f,max_dew_point_f,mean_dew_point_f,min_dew_point_f,max_humidity,mean_humidity,min_humidity,max_sea_level_pressure_inches,mean_sea_level_pressure_inches,min_sea_level_pressure_inches,max_visibility_miles,mean_visibility_miles,min_visibility_miles,max_wind_Speed_mph,mean_wind_speed_mph,max_gust_speed_mph,precipitation_inches,cloud_cover,wind_dir_degrees,Fog,Fog-Rain,Normal,Rain,Rain-Thunderstorm
1840,264,2014,9,1,81.0,69.0,56.0,59.0,53.0,42.0,90.0,58.0,26.0,29.94,29.88,29.8,10.0,10.0,10.0,16.0,5.0,20.0,0.0,1.0,301.0,0,0,1,0,0,0,81.0,69.0,56.0,59.0,53.0,42.0,90.0,58.0,26.0,29.94,29.88,29.8,10.0,10.0,10.0,16.0,5.0,20.0,0.0,1.0,301.0,0,0,1,0,0,81.0,69.0,56.0,59.0,53.0,42.0,90.0,58.0,26.0,29.94,29.88,29.8,10.0,10.0,10.0,16.0,5.0,20.0,0.0,1.0,301.0,0,0,1,0,0
1843,264,2014,9,2,83.0,71.0,59.0,60.0,56.0,46.0,90.0,60.0,30.0,29.83,29.79,29.73,10.0,10.0,7.0,20.0,6.0,26.0,0.0,3.0,213.0,0,0,1,0,0,0,83.0,71.0,59.0,60.0,56.0,46.0,90.0,60.0,30.0,29.83,29.79,29.73,10.0,10.0,7.0,20.0,6.0,26.0,0.0,3.0,213.0,0,0,1,0,0,83.0,71.0,59.0,60.0,56.0,46.0,90.0,60.0,30.0,29.83,29.79,29.73,10.0,10.0,7.0,20.0,6.0,26.0,0.0,3.0,213.0,0,0,1,0,0
1849,264,2014,9,3,80.0,72.0,64.0,64.0,59.0,53.0,93.0,68.0,42.0,29.9,29.83,29.78,10.0,10.0,10.0,18.0,8.0,23.0,0.0,5.0,170.0,0,0,1,0,0,0,80.0,72.0,64.0,64.0,59.0,53.0,93.0,68.0,42.0,29.9,29.83,29.78,10.0,10.0,10.0,18.0,8.0,23.0,0.0,5.0,170.0,0,0,1,0,0,80.0,72.0,64.0,64.0,59.0,53.0,93.0,68.0,42.0,29.9,29.83,29.78,10.0,10.0,10.0,18.0,8.0,23.0,0.0,5.0,170.0,0,0,1,0,0
1854,264,2014,9,4,77.0,70.0,63.0,63.0,60.0,59.0,93.0,76.0,58.0,29.92,29.89,29.84,10.0,10.0,9.0,16.0,6.0,21.0,0.0,3.0,305.0,0,0,1,0,0,0,77.0,70.0,63.0,63.0,60.0,59.0,93.0,76.0,58.0,29.92,29.89,29.84,10.0,10.0,9.0,16.0,6.0,21.0,0.0,3.0,305.0,0,0,1,0,0,77.0,70.0,63.0,63.0,60.0,59.0,93.0,76.0,58.0,29.92,29.89,29.84,10.0,10.0,9.0,16.0,6.0,21.0,0.0,3.0,305.0,0,0,1,0,0
1858,264,2014,9,5,77.0,70.0,62.0,63.0,59.0,57.0,93.0,74.0,54.0,29.96,29.91,29.87,10.0,10.0,7.0,17.0,6.0,23.0,0.0,4.0,305.0,0,0,1,0,0,1,77.0,70.0,62.0,63.0,59.0,57.0,93.0,74.0,54.0,29.96,29.91,29.87,10.0,10.0,7.0,17.0,6.0,23.0,0.0,4.0,305.0,0,0,1,0,0,77.0,70.0,62.0,63.0,59.0,57.0,93.0,74.0,54.0,29.96,29.91,29.87,10.0,10.0,7.0,17.0,6.0,23.0,0.0,4.0,305.0,0,0,1,0,0
1864,264,2014,9,6,74.0,68.0,62.0,59.0,58.0,56.0,84.0,71.0,57.0,30.02,29.99,29.93,10.0,10.0,10.0,18.0,8.0,24.0,0.0,5.0,317.0,0,0,1,0,0,1,74.0,68.0,62.0,59.0,58.0,56.0,84.0,71.0,57.0,30.02,29.99,29.93,10.0,10.0,10.0,18.0,8.0,24.0,0.0,5.0,317.0,0,0,1,0,0,74.0,68.0,62.0,59.0,58.0,56.0,84.0,71.0,57.0,30.02,29.99,29.93,10.0,10.0,10.0,18.0,8.0,24.0,0.0,5.0,317.0,0,0,1,0,0
1866,264,2014,9,0,79.0,71.0,62.0,58.0,57.0,52.0,84.0,62.0,39.0,30.05,30.0,29.95,10.0,10.0,9.0,20.0,7.0,24.0,0.0,5.0,311.0,0,0,1,0,0,0,79.0,71.0,62.0,58.0,57.0,52.0,84.0,62.0,39.0,30.05,30.0,29.95,10.0,10.0,9.0,20.0,7.0,24.0,0.0,5.0,311.0,0,0,1,0,0,79.0,71.0,62.0,58.0,57.0,52.0,84.0,62.0,39.0,30.05,30.0,29.95,10.0,10.0,9.0,20.0,7.0,24.0,0.0,5.0,311.0,0,0,1,0,0
1872,264,2014,9,1,78.0,69.0,59.0,63.0,59.0,55.0,90.0,70.0,50.0,30.02,29.97,29.91,10.0,10.0,10.0,17.0,6.0,20.0,0.0,4.0,317.0,0,0,1,0,0,0,78.0,69.0,59.0,63.0,59.0,55.0,90.0,70.0,50.0,30.02,29.97,29.91,10.0,10.0,10.0,17.0,6.0,20.0,0.0,4.0,317.0,0,0,1,0,0,78.0,69.0,59.0,63.0,59.0,55.0,90.0,70.0,50.0,30.02,29.97,29.91,10.0,10.0,10.0,17.0,6.0,20.0,0.0,4.0,317.0,0,0,1,0,0
1880,264,2014,9,2,80.0,71.0,62.0,63.0,60.0,57.0,87.0,70.0,52.0,29.98,29.93,29.86,10.0,10.0,10.0,23.0,6.0,25.0,0.0,4.0,304.0,0,0,1,0,0,0,80.0,71.0,62.0,63.0,60.0,57.0,87.0,70.0,52.0,29.98,29.93,29.86,10.0,10.0,10.0,23.0,6.0,25.0,0.0,4.0,304.0,0,0,1,0,0,80.0,71.0,62.0,63.0,60.0,57.0,87.0,70.0,52.0,29.98,29.93,29.86,10.0,10.0,10.0,23.0,6.0,25.0,0.0,4.0,304.0,0,0,1,0,0
1883,264,2014,9,3,73.0,65.0,57.0,63.0,58.0,54.0,100.0,77.0,53.0,30.02,29.96,29.89,10.0,8.0,1.0,17.0,7.0,21.0,0.36,6.0,308.0,0,0,0,1,0,0,73.0,65.0,57.0,63.0,58.0,54.0,100.0,77.0,53.0,30.02,29.96,29.89,10.0,8.0,1.0,17.0,7.0,21.0,0.36,6.0,308.0,0,0,0,1,0,73.0,65.0,57.0,63.0,58.0,54.0,100.0,77.0,53.0,30.02,29.96,29.89,10.0,8.0,1.0,17.0,7.0,21.0,0.36,6.0,308.0,0,0,0,1,0
1886,264,2014,9,4,73.0,65.0,57.0,56.0,53.0,47.0,93.0,67.0,41.0,30.0,29.97,29.91,10.0,10.0,10.0,22.0,7.0,25.0,0.0,4.0,272.0,0,0,1,0,0,0,73.0,65.0,57.0,56.0,53.0,47.0,93.0,67.0,41.0,30.0,29.97,29.91,10.0,10.0,10.0,22.0,7.0,25.0,0.0,4.0,272.0,0,0,1,0,0,73.0,65.0,57.0,56.0,53.0,47.0,93.0,67.0,41.0,30.0,29.97,29.91,10.0,10.0,10.0,22.0,7.0,25.0,0.0,4.0,272.0,0,0,1,0,0
1891,264,2014,9,5,74.0,67.0,59.0,56.0,54.0,52.0,80.0,65.0,49.0,29.94,29.9,29.83,10.0,10.0,10.0,16.0,6.0,22.0,0.0,3.0,304.0,0,0,1,0,0,1,74.0,67.0,59.0,56.0,54.0,52.0,80.0,65.0,49.0,29.94,29.9,29.83,10.0,10.0,10.0,16.0,6.0,22.0,0.0,3.0,304.0,0,0,1,0,0,74.0,67.0,59.0,56.0,54.0,52.0,80.0,65.0,49.0,29.94,29.9,29.83,10.0,10.0,10.0,16.0,6.0,22.0,0.0,3.0,304.0,0,0,1,0,0
1895,264,2014,9,6,75.0,67.0,58.0,58.0,55.0,53.0,90.0,68.0,46.0,29.96,29.88,29.84,10.0,10.0,10.0,18.0,8.0,22.0,0.0,4.0,125.0,0,0,1,0,0,1,75.0,67.0,58.0,58.0,55.0,53.0,90.0,68.0,46.0,29.96,29.88,29.84,10.0,10.0,10.0,18.0,8.0,22.0,0.0,4.0,125.0,0,0,1,0,0,75.0,67.0,58.0,58.0,55.0,53.0,90.0,68.0,46.0,29.96,29.88,29.84,10.0,10.0,10.0,18.0,8.0,22.0,0.0,4.0,125.0,0,0,1,0,0
1898,264,2014,9,0,72.0,65.0,58.0,58.0,56.0,55.0,90.0,74.0,57.0,30.04,29.99,29.96,10.0,10.0,8.0,21.0,6.0,24.0,0.0,4.0,302.0,0,0,1,0,0,0,72.0,65.0,58.0,58.0,56.0,55.0,90.0,74.0,57.0,30.04,29.99,29.96,10.0,10.0,8.0,21.0,6.0,24.0,0.0,4.0,302.0,0,0,1,0,0,72.0,65.0,58.0,58.0,56.0,55.0,90.0,74.0,57.0,30.04,29.99,29.96,10.0,10.0,8.0,21.0,6.0,24.0,0.0,4.0,302.0,0,0,1,0,0
1906,264,2014,9,1,76.0,65.0,54.0,56.0,54.0,44.0,93.0,63.0,33.0,30.01,29.94,29.84,10.0,10.0,10.0,15.0,5.0,20.0,0.0,1.0,319.0,0,0,1,0,0,0,76.0,65.0,54.0,56.0,54.0,44.0,93.0,63.0,33.0,30.01,29.94,29.84,10.0,10.0,10.0,15.0,5.0,20.0,0.0,1.0,319.0,0,0,1,0,0,76.0,65.0,54.0,56.0,54.0,44.0,93.0,63.0,33.0,30.01,29.94,29.84,10.0,10.0,10.0,15.0,5.0,20.0,0.0,1.0,319.0,0,0,1,0,0
1908,264,2014,10,2,85.0,70.0,55.0,56.0,49.0,36.0,93.0,54.0,15.0,29.99,29.9,29.85,10.0,10.0,10.0,16.0,6.0,23.0,0.0,0.0,300.0,0,0,1,0,0,0,85.0,70.0,55.0,56.0,49.0,36.0,93.0,54.0,15.0,29.99,29.9,29.85,10.0,10.0,10.0,16.0,6.0,23.0,0.0,0.0,300.0,0,0,1,0,0,85.0,70.0,55.0,56.0,49.0,36.0,93.0,54.0,15.0,29.99,29.9,29.85,10.0,10.0,10.0,16.0,6.0,23.0,0.0,0.0,300.0,0,0,1,0,0
1917,264,2014,10,3,90.0,72.0,53.0,48.0,41.0,35.0,66.0,41.0,16.0,30.03,29.98,29.94,10.0,10.0,10.0,13.0,4.0,15.0,0.0,0.0,240.0,0,0,1,0,0,0,90.0,72.0,53.0,48.0,41.0,35.0,66.0,41.0,16.0,30.03,29.98,29.94,10.0,10.0,10.0,13.0,4.0,15.0,0.0,0.0,240.0,0,0,1,0,0,90.0,72.0,53.0,48.0,41.0,35.0,66.0,41.0,16.0,30.03,29.98,29.94,10.0,10.0,10.0,13.0,4.0,15.0,0.0,0.0,240.0,0,0,1,0,0
1920,264,2014,10,4,91.0,75.0,58.0,52.0,43.0,37.0,57.0,37.0,16.0,30.09,30.03,29.98,10.0,10.0,10.0,13.0,4.0,21.0,0.0,0.0,299.0,0,0,1,0,0,0,91.0,75.0,58.0,52.0,43.0,37.0,57.0,37.0,16.0,30.09,30.03,29.98,10.0,10.0,10.0,13.0,4.0,21.0,0.0,0.0,299.0,0,0,1,0,0,91.0,75.0,58.0,52.0,43.0,37.0,57.0,37.0,16.0,30.09,30.03,29.98,10.0,10.0,10.0,13.0,4.0,21.0,0.0,0.0,299.0,0,0,1,0,0
1926,264,2014,10,5,92.0,75.0,58.0,49.0,41.0,32.0,56.0,35.0,13.0,30.04,29.98,29.91,10.0,10.0,10.0,14.0,4.0,17.0,0.0,1.0,307.0,0,0,1,0,0,1,92.0,75.0,58.0,49.0,41.0,32.0,56.0,35.0,13.0,30.04,29.98,29.91,10.0,10.0,10.0,14.0,4.0,17.0,0.0,1.0,307.0,0,0,1,0,0,92.0,75.0,58.0,49.0,41.0,32.0,56.0,35.0,13.0,30.04,29.98,29.91,10.0,10.0,10.0,14.0,4.0,17.0,0.0,1.0,307.0,0,0,1,0,0
1930,264,2014,10,6,90.0,74.0,58.0,53.0,45.0,38.0,58.0,38.0,17.0,29.96,29.91,29.86,10.0,10.0,10.0,14.0,3.0,15.0,0.0,1.0,296.0,0,0,1,0,0,1,90.0,74.0,58.0,53.0,45.0,38.0,58.0,38.0,17.0,29.96,29.91,29.86,10.0,10.0,10.0,14.0,3.0,15.0,0.0,1.0,296.0,0,0,1,0,0,90.0,74.0,58.0,53.0,45.0,38.0,58.0,38.0,17.0,29.96,29.91,29.86,10.0,10.0,10.0,14.0,3.0,15.0,0.0,1.0,296.0,0,0,1,0,0
1936,264,2014,10,0,88.0,72.0,56.0,59.0,51.0,38.0,90.0,54.0,17.0,29.93,29.89,29.83,10.0,10.0,10.0,12.0,3.0,14.0,0.0,1.0,297.0,0,0,1,0,0,0,88.0,72.0,56.0,59.0,51.0,38.0,90.0,54.0,17.0,29.93,29.89,29.83,10.0,10.0,10.0,12.0,3.0,14.0,0.0,1.0,297.0,0,0,1,0,0,88.0,72.0,56.0,59.0,51.0,38.0,90.0,54.0,17.0,29.93,29.89,29.83,10.0,10.0,10.0,12.0,3.0,14.0,0.0,1.0,297.0,0,0,1,0,0
1940,264,2014,10,1,81.0,69.0,56.0,59.0,55.0,43.0,93.0,60.0,26.0,29.94,29.89,29.83,10.0,10.0,7.0,14.0,4.0,16.0,0.0,2.0,294.0,0,0,1,0,0,0,81.0,69.0,56.0,59.0,55.0,43.0,93.0,60.0,26.0,29.94,29.89,29.83,10.0,10.0,7.0,14.0,4.0,16.0,0.0,2.0,294.0,0,0,1,0,0,81.0,69.0,56.0,59.0,55.0,43.0,93.0,60.0,26.0,29.94,29.89,29.83,10.0,10.0,7.0,14.0,4.0,16.0,0.0,2.0,294.0,0,0,1,0,0
1945,264,2014,10,2,85.0,70.0,55.0,57.0,53.0,42.0,93.0,59.0,24.0,29.93,29.89,29.84,10.0,10.0,10.0,15.0,4.0,18.0,0.0,1.0,293.0,0,0,1,0,0,0,85.0,70.0,55.0,57.0,53.0,42.0,93.0,59.0,24.0,29.93,29.89,29.84,10.0,10.0,10.0,15.0,4.0,18.0,0.0,1.0,293.0,0,0,1,0,0,85.0,70.0,55.0,57.0,53.0,42.0,93.0,59.0,24.0,29.93,29.89,29.84,10.0,10.0,10.0,15.0,4.0,18.0,0.0,1.0,293.0,0,0,1,0,0
1947,264,2014,10,3,75.0,65.0,55.0,58.0,55.0,52.0,93.0,73.0,53.0,30.0,29.95,29.91,10.0,10.0,8.0,14.0,5.0,15.0,0.0,2.0,300.0,0,0,1,0,0,0,75.0,65.0,55.0,58.0,55.0,52.0,93.0,73.0,53.0,30.0,29.95,29.91,10.0,10.0,8.0,14.0,5.0,15.0,0.0,2.0,300.0,0,0,1,0,0,75.0,65.0,55.0,58.0,55.0,52.0,93.0,73.0,53.0,30.0,29.95,29.91,10.0,10.0,8.0,14.0,5.0,15.0,0.0,2.0,300.0,0,0,1,0,0
1953,264,2014,10,4,71.0,64.0,56.0,56.0,54.0,53.0,93.0,76.0,59.0,30.08,30.03,29.99,10.0,10.0,8.0,13.0,5.0,15.0,0.0,5.0,325.0,0,0,1,0,0,0,71.0,64.0,56.0,56.0,54.0,53.0,93.0,76.0,59.0,30.08,30.03,29.99,10.0,10.0,8.0,13.0,5.0,15.0,0.0,5.0,325.0,0,0,1,0,0,71.0,64.0,56.0,56.0,54.0,53.0,93.0,76.0,59.0,30.08,30.03,29.99,10.0,10.0,8.0,13.0,5.0,15.0,0.0,5.0,325.0,0,0,1,0,0
1960,264,2014,10,5,77.0,65.0,53.0,57.0,53.0,48.0,93.0,66.0,38.0,30.07,30.02,29.97,10.0,10.0,7.0,14.0,4.0,16.0,0.0,3.0,293.0,0,0,1,0,0,1,77.0,65.0,53.0,57.0,53.0,48.0,93.0,66.0,38.0,30.07,30.02,29.97,10.0,10.0,7.0,14.0,4.0,16.0,0.0,3.0,293.0,0,0,1,0,0,77.0,65.0,53.0,57.0,53.0,48.0,93.0,66.0,38.0,30.07,30.02,29.97,10.0,10.0,7.0,14.0,4.0,16.0,0.0,3.0,293.0,0,0,1,0,0
1963,264,2014,10,6,87.0,71.0,54.0,57.0,43.0,28.0,93.0,53.0,12.0,30.0,29.94,29.88,10.0,10.0,10.0,15.0,5.0,21.0,0.0,0.0,297.0,0,0,1,0,0,1,87.0,71.0,54.0,57.0,43.0,28.0,93.0,53.0,12.0,30.0,29.94,29.88,10.0,10.0,10.0,15.0,5.0,21.0,0.0,0.0,297.0,0,0,1,0,0,87.0,71.0,54.0,57.0,43.0,28.0,93.0,53.0,12.0,30.0,29.94,29.88,10.0,10.0,10.0,15.0,5.0,21.0,0.0,0.0,297.0,0,0,1,0,0
1968,264,2014,10,0,87.0,71.0,55.0,58.0,40.0,25.0,84.0,48.0,12.0,29.97,29.93,29.89,10.0,10.0,9.0,18.0,5.0,22.0,0.0,1.0,287.0,0,0,1,0,0,0,87.0,71.0,55.0,58.0,40.0,25.0,84.0,48.0,12.0,29.97,29.93,29.89,10.0,10.0,9.0,18.0,5.0,22.0,0.0,1.0,287.0,0,0,1,0,0,87.0,71.0,55.0,58.0,40.0,25.0,84.0,48.0,12.0,29.97,29.93,29.89,10.0,10.0,9.0,18.0,5.0,22.0,0.0,1.0,287.0,0,0,1,0,0
1970,264,2014,10,1,72.0,64.0,55.0,56.0,54.0,51.0,93.0,71.0,49.0,29.95,29.89,29.84,10.0,10.0,8.0,23.0,11.0,35.0,0.0,4.0,150.0,0,0,1,0,0,0,72.0,64.0,55.0,56.0,54.0,51.0,93.0,71.0,49.0,29.95,29.89,29.84,10.0,10.0,8.0,23.0,11.0,35.0,0.0,4.0,150.0,0,0,1,0,0,72.0,64.0,55.0,56.0,54.0,51.0,93.0,71.0,49.0,29.95,29.89,29.84,10.0,10.0,8.0,23.0,11.0,35.0,0.0,4.0,150.0,0,0,1,0,0
1975,264,2014,10,2,73.0,66.0,58.0,56.0,53.0,48.0,84.0,63.0,41.0,30.03,29.97,29.87,10.0,10.0,10.0,18.0,8.0,28.0,0.0,5.0,229.0,0,0,1,0,0,0,73.0,66.0,58.0,56.0,53.0,48.0,84.0,63.0,41.0,30.03,29.97,29.87,10.0,10.0,10.0,18.0,8.0,28.0,0.0,5.0,229.0,0,0,1,0,0,73.0,66.0,58.0,56.0,53.0,48.0,84.0,63.0,41.0,30.03,29.97,29.87,10.0,10.0,10.0,18.0,8.0,28.0,0.0,5.0,229.0,0,0,1,0,0
1983,264,2014,10,3,71.0,63.0,54.0,53.0,49.0,43.0,86.0,63.0,40.0,30.04,29.99,29.94,10.0,10.0,10.0,15.0,4.0,18.0,0.0,5.0,308.0,0,0,1,0,0,0,71.0,63.0,54.0,53.0,49.0,43.0,86.0,63.0,40.0,30.04,29.99,29.94,10.0,10.0,10.0,15.0,4.0,18.0,0.0,5.0,308.0,0,0,1,0,0,71.0,63.0,54.0,53.0,49.0,43.0,86.0,63.0,40.0,30.04,29.99,29.94,10.0,10.0,10.0,15.0,4.0,18.0,0.0,5.0,308.0,0,0,1,0,0
1987,264,2014,10,4,75.0,63.0,51.0,52.0,47.0,44.0,83.0,60.0,36.0,29.99,29.95,29.91,10.0,10.0,10.0,15.0,6.0,20.0,0.0,4.0,148.0,0,0,1,0,0,0,75.0,63.0,51.0,52.0,47.0,44.0,83.0,60.0,36.0,29.99,29.95,29.91,10.0,10.0,10.0,15.0,6.0,20.0,0.0,4.0,148.0,0,0,1,0,0,75.0,63.0,51.0,52.0,47.0,44.0,83.0,60.0,36.0,29.99,29.95,29.91,10.0,10.0,10.0,15.0,6.0,20.0,0.0,4.0,148.0,0,0,1,0,0
1989,264,2014,10,5,78.0,66.0,54.0,58.0,51.0,48.0,84.0,60.0,35.0,29.99,29.94,29.87,10.0,10.0,10.0,17.0,5.0,22.0,0.0,0.0,311.0,0,0,1,0,0,1,78.0,66.0,54.0,58.0,51.0,48.0,84.0,60.0,35.0,29.99,29.94,29.87,10.0,10.0,10.0,17.0,5.0,22.0,0.0,0.0,311.0,0,0,1,0,0,78.0,66.0,54.0,58.0,51.0,48.0,84.0,60.0,35.0,29.99,29.94,29.87,10.0,10.0,10.0,17.0,5.0,22.0,0.0,0.0,311.0,0,0,1,0,0
1996,264,2014,10,6,75.0,65.0,55.0,59.0,56.0,53.0,100.0,77.0,54.0,29.93,29.9,29.85,10.0,8.0,0.0,18.0,5.0,22.0,0.0,4.0,313.0,1,0,0,0,0,1,75.0,65.0,55.0,59.0,56.0,53.0,100.0,77.0,54.0,29.93,29.9,29.85,10.0,8.0,0.0,18.0,5.0,22.0,0.0,4.0,313.0,1,0,0,0,0,75.0,65.0,55.0,59.0,56.0,53.0,100.0,77.0,54.0,29.93,29.9,29.85,10.0,8.0,0.0,18.0,5.0,22.0,0.0,4.0,313.0,1,0,0,0,0
2001,264,2014,10,0,68.0,61.0,54.0,58.0,55.0,50.0,90.0,75.0,59.0,30.08,29.97,29.91,10.0,10.0,7.0,24.0,6.0,29.0,0.0,5.0,131.0,0,0,0,1,0,0,68.0,61.0,54.0,58.0,55.0,50.0,90.0,75.0,59.0,30.08,29.97,29.91,10.0,10.0,7.0,24.0,6.0,29.0,0.0,5.0,131.0,0,0,0,1,0,68.0,61.0,54.0,58.0,55.0,50.0,90.0,75.0,59.0,30.08,29.97,29.91,10.0,10.0,7.0,24.0,6.0,29.0,0.0,5.0,131.0,0,0,0,1,0
2005,264,2014,10,1,70.0,59.0,48.0,50.0,47.0,41.0,93.0,65.0,37.0,30.11,30.06,30.01,10.0,10.0,10.0,20.0,5.0,23.0,0.0,2.0,294.0,0,0,1,0,0,0,70.0,59.0,48.0,50.0,47.0,41.0,93.0,65.0,37.0,30.11,30.06,30.01,10.0,10.0,10.0,20.0,5.0,23.0,0.0,2.0,294.0,0,0,1,0,0,70.0,59.0,48.0,50.0,47.0,41.0,93.0,65.0,37.0,30.11,30.06,30.01,10.0,10.0,10.0,20.0,5.0,23.0,0.0,2.0,294.0,0,0,1,0,0
2009,264,2014,10,2,72.0,60.0,48.0,57.0,49.0,42.0,86.0,62.0,37.0,30.09,30.05,30.0,10.0,10.0,10.0,13.0,5.0,16.0,0.0,4.0,296.0,0,0,1,0,0,0,72.0,60.0,48.0,57.0,49.0,42.0,86.0,62.0,37.0,30.09,30.05,30.0,10.0,10.0,10.0,13.0,5.0,16.0,0.0,4.0,296.0,0,0,1,0,0,72.0,60.0,48.0,57.0,49.0,42.0,86.0,62.0,37.0,30.09,30.05,30.0,10.0,10.0,10.0,13.0,5.0,16.0,0.0,4.0,296.0,0,0,1,0,0
2016,264,2014,10,3,74.0,65.0,55.0,58.0,53.0,50.0,86.0,65.0,44.0,30.08,30.02,29.97,10.0,10.0,10.0,14.0,4.0,20.0,0.0,3.0,301.0,0,0,1,0,0,0,74.0,65.0,55.0,58.0,53.0,50.0,86.0,65.0,44.0,30.08,30.02,29.97,10.0,10.0,10.0,14.0,4.0,20.0,0.0,3.0,301.0,0,0,1,0,0,74.0,65.0,55.0,58.0,53.0,50.0,86.0,65.0,44.0,30.08,30.02,29.97,10.0,10.0,10.0,14.0,4.0,20.0,0.0,3.0,301.0,0,0,1,0,0
2019,264,2014,10,4,78.0,65.0,51.0,57.0,53.0,49.0,96.0,69.0,41.0,29.98,29.93,29.88,10.0,10.0,9.0,20.0,6.0,29.0,0.0,2.0,166.0,0,0,1,0,0,0,78.0,65.0,51.0,57.0,53.0,49.0,96.0,69.0,41.0,29.98,29.93,29.88,10.0,10.0,9.0,20.0,6.0,29.0,0.0,2.0,166.0,0,0,1,0,0,78.0,65.0,51.0,57.0,53.0,49.0,96.0,69.0,41.0,29.98,29.93,29.88,10.0,10.0,9.0,20.0,6.0,29.0,0.0,2.0,166.0,0,0,1,0,0
2024,264,2014,10,5,71.0,64.0,56.0,58.0,54.0,48.0,100.0,74.0,47.0,30.15,30.03,29.92,10.0,8.0,2.0,16.0,7.0,22.0,0.11,5.0,141.0,0,0,0,1,0,1,71.0,64.0,56.0,58.0,54.0,48.0,100.0,74.0,47.0,30.15,30.03,29.92,10.0,8.0,2.0,16.0,7.0,22.0,0.11,5.0,141.0,0,0,0,1,0,71.0,64.0,56.0,58.0,54.0,48.0,100.0,74.0,47.0,30.15,30.03,29.92,10.0,8.0,2.0,16.0,7.0,22.0,0.11,5.0,141.0,0,0,0,1,0
2030,264,2014,10,6,68.0,60.0,51.0,53.0,48.0,40.0,93.0,65.0,37.0,30.17,30.13,30.06,10.0,10.0,10.0,21.0,7.0,25.0,0.0,3.0,275.0,0,0,1,0,0,1,68.0,60.0,51.0,53.0,48.0,40.0,93.0,65.0,37.0,30.17,30.13,30.06,10.0,10.0,10.0,21.0,7.0,25.0,0.0,3.0,275.0,0,0,1,0,0,68.0,60.0,51.0,53.0,48.0,40.0,93.0,65.0,37.0,30.17,30.13,30.06,10.0,10.0,10.0,21.0,7.0,25.0,0.0,3.0,275.0,0,0,1,0,0
2032,264,2014,10,0,70.0,58.0,46.0,51.0,46.0,41.0,93.0,65.0,37.0,30.08,30.04,30.0,10.0,10.0,10.0,17.0,5.0,21.0,0.0,2.0,311.0,0,0,1,0,0,0,70.0,58.0,46.0,51.0,46.0,41.0,93.0,65.0,37.0,30.08,30.04,30.0,10.0,10.0,10.0,17.0,5.0,21.0,0.0,2.0,311.0,0,0,1,0,0,70.0,58.0,46.0,51.0,46.0,41.0,93.0,65.0,37.0,30.08,30.04,30.0,10.0,10.0,10.0,17.0,5.0,21.0,0.0,2.0,311.0,0,0,1,0,0
2039,264,2014,10,1,73.0,60.0,47.0,56.0,48.0,39.0,93.0,62.0,31.0,30.13,30.09,30.05,10.0,10.0,10.0,15.0,4.0,17.0,0.0,0.0,309.0,0,0,1,0,0,0,73.0,60.0,47.0,56.0,48.0,39.0,93.0,62.0,31.0,30.13,30.09,30.05,10.0,10.0,10.0,15.0,4.0,17.0,0.0,0.0,309.0,0,0,1,0,0,73.0,60.0,47.0,56.0,48.0,39.0,93.0,62.0,31.0,30.13,30.09,30.05,10.0,10.0,10.0,15.0,4.0,17.0,0.0,0.0,309.0,0,0,1,0,0
2043,264,2014,10,2,78.0,64.0,50.0,52.0,48.0,46.0,86.0,60.0,33.0,30.12,30.05,29.97,10.0,10.0,10.0,8.0,2.0,10.0,0.0,1.0,301.0,0,0,1,0,0,0,78.0,64.0,50.0,52.0,48.0,46.0,86.0,60.0,33.0,30.12,30.05,29.97,10.0,10.0,10.0,8.0,2.0,10.0,0.0,1.0,301.0,0,0,1,0,0,78.0,64.0,50.0,52.0,48.0,46.0,86.0,60.0,33.0,30.12,30.05,29.97,10.0,10.0,10.0,8.0,2.0,10.0,0.0,1.0,301.0,0,0,1,0,0
